id;Enseignes;Latitude;Longitude;CP;Adresse;Ville;Type
88025001;Carrefour;4820000.0;648000.0;88000;33 ROUTE DU SAUT LE CERF;EPINAL - JEUXEY;R
88230002;Carrefour Market;4818300.0;700400.0;88230;14 Rue du Général Ingold;Fraize;R
88320001;Carrefour Express;4807449.084;578766.316;88320;ZA du CHERI BUISSON;LAMARCHE;R
88410001;Carrefour Express;4803200.0;597800.0;88410;rue de La Croix de mission;Monthureux-sur-Saône;R
88500001;Carrefour Market;4830300.0;611900.0;88500;23 Rue du pré Paradis;MIRECOURT;R
88560003;Carrefour Contact;4785607.74;682048.37;88560;1 Rue de Lorraine;Saint Maurice sur Moselle;R
88800002;Carrefour Market;4819808.36143;594032.57296;88800;rue du lieutenant gauffre;VITTEL;R
89000011;Carrefour Market;4779700.0;354700.0;89000;97-99 Avenue de Saint-Georges;Auxerre;R
89100001;Carrefour;4818300.0;330900.0;89100;84 ROUTE DE MAILLOT;SENS;R
89100002;Carrefour;4819700.0;326600.0;89100;8 Route de Voulx;SENS;R
89144002;Carrefour Contact;4789500.0;375800.0;89144;13 Avenue de Chablis;Ligny-le-Châtel;R
89190006;Carrefour Contact;4823718.34;355241.73;89190;Avenue de la gare;Villeneuve-l'Archevêque;R
91150005;Carrefour;4842900.0;216000.0;91150;AV DE BONNEVAUX;Étampes;R
91160010;Carrefour Market;4869400.0;228200.0;91160;1 rue du pont neuf;Saulx-les-Chartreux;R
91190001;Carrefour Market;4869400.0;212100.0;91190;CHEVRY BELLEVILLE;GIF-SUR-YVETTE;R
91200001;Carrefour;4871200.0;237100.0;91200;180 ROUTE NATIONALE 7;ATHIS-MONS;R
91360003;Carrefour Market;4866764.153721;233436.5708351;91360;ROUTE de Corbeil;ÉPINAY-SUR-ORGE;R
91380007;Carrefour Market;4869900.0;232100.0;91380;118 Rue de la Passerelle;CHILLY-MAZARIN;R
91420004;Carrefour Market;4869700.0;233300.0;91420;avenue blaise pascal;MORANGIS;R
91450001;Carrefour Market;4863900.0;245800.0;91450;Rond Point des Coudray;ÉTIOLLES;R
91490004;Carrefour Market;4839900.0;243700.0;91490;ZA LE CHENET;Milly-la-Forêt;R
91590001;Carrefour Market;4848500.0;234500.0;91590;26 rue Eugène Millet;LA FERTé-ALAIS;R
91610001;Carrefour Market;4853100.0;238800.0;91610;Z.A.C. de l'Aunaye;Ballancourt-sur-Essonne;R
91620001;Carrefour;4867000.0;227700.0;91620;5 RUE DE LA CROIX SAINT JACQUES;LA VILLE-DU-BOIS;R
91630001;Carrefour Market;4856445.0;229216.0;91630;Rue de la gare;MAROLLES-EN-HUREPOIX;R
91650001;Carrefour Market;4856900.0;216300.0;91650;LE BUISSON RONDEAU;Breuillet;R
91700003;Carrefour;4863900.0;233400.0;91700;139 Route de Corbeil;SAINTE-GENEVIèVE-DES-BOIS;R
91814001;Carrefour;4858400.0;244400.0;91100;ROUTE DE VILLOISON;VILLABE;R
91942001;Carrefour;4867600.0;217100.0;91940;Centre Commercial Ulis 2;LES ULIS;R
92230003;Carrefour;4892600.0;229200.0;92230;21 Rue Louis Calmel;GENNEVILLIERS;R
93190002;Carrefour Market;4890551.05953;252200.168155;93190;70 Boulevard Marx Dormoy;LIVRY-GARGAN;R
93240001;Carrefour;4894900.0;238500.0;93240;80 BOULEVARD MAXIME GORKI;STAINS;R
93270001;Carrefour;4895100.0;252800.0;93270;ROUTE DES PETITS PONTS;Sevran;R
93290003;Carrefour Market;4894674.60327;257048.818541;93290;AV GILBERT BERGER;TREMBLAY-EN-FRANCE;R
93606001;Carrefour;4895500.0;247600.0;93600;ZONE DE PARINOR SECTEUR N°2;AULNAY-SOUS-BOIS;R
93700003;Carrefour;4891800.0;241800.0;93700;80, rue Saint Stenay;DRANCY;R
94012001;Carrefour;4878186.7204601;245789.45751426;94000;119 Avenue du Général de Gaulle;Créteil;R
94100005;Carrefour Market;4879623.7162845;249299.10965866;94100;57, Rue Delerue;SAINT-MAUR-DES-FOSSéS;R
94204001;Carrefour;4881900.0;239600.0;94200;10 Rue Westermeyer;IVRY-SUR-SEINE;R
94430003;Carrefour;4879300.0;255400.0;94490;85 Route de Provins Cc Pincevent;Ormesson-sur-Marne;R
94460001;Carrefour Market;4874926.0;245465.0;94460;44 rue Sablonnière;Valenton;R
95150002;Carrefour Market;4901600.0;220700.0;95150;180 Rue d'Herblay;TAVERNY;R
95180001;Carrefour Market;4902938.0;199173.0;95180;1 Côte des Auges;MENUCOURT;R
95190003;Carrefour;4902200.0;245600.0;95190;1 rue Jacques Anquetil;GOUSSAINVILLE;R
95270001;Carrefour Market;4911865.8474551;242689.62159043;95270;LE CLOS PONTCEL D 316;LUZARCHES;R
95270002;Carrefour Market;4913700.0;237300.0;95270;ROUTE DE ROYAUMONT;VIARMES;R
95280001;Carrefour Market;4900000.0;201600.0;95280;Les versants de l'Hautil;Jouy-le-Moutier;R
95290001;Carrefour;4912400.0;224800.0;95290;BOULEVARD TILSIT;L'ISLE-ADAM;R
95350002;Carrefour;4900763.0;235163.0;95350;20 avenue robert schumann;SAINT-BRICE-SOUS-FORêT;R
95370001;Carrefour;4899300.0;219800.0;95370;66 Boulevard Victor Bordier;MONTIGNY-LèS-CORMEILLES;R
95420002;Carrefour Market;4915700.0;178400.0;95420;route de rouen;MAGNY-EN-VEXIN;R
95640001;Carrefour Market;4914700.0;197500.0;95640;BOULEVARD GAMBETTA;MARINES;R
95800001;Carrefour Market;4905575.0;201880.0;95650;RUE NEUVE;PUISEUX-PONTOISE;R
